1	80647.8984	54529.7148	25964.2188	151604.2188	116593.6172	36835.5352	129994.4453	41169.8867	166196.4688	26546.5117	47957.2734	38627.4336	105718.6562	11774.8848	146537.5156	16820.5449	120509.3047	125586.5156	105630.5156	91825.4531	120107.6719	83454.0312	207739.5781	11539.0469	213711.7656	69296.9766	93587.1094	94835.4141	38354.9883	60696.0781	38045.2773	24330.3027	132920.4375	136159.6094	44560.1016	177304.9375	201336.9219	25904.9375	21796.4785	3010.4082	
2	14008.7871	24058.7695	22886.0391	9721.2656	76347.1250	20300.3223	86056.8750	38825.2383	54012.1562	76623.2500	66959.0234	17951.2285	77774.5078	48263.5156	92859.8594	35168.0781	25996.6641	10827.9014	193.4106	162.6515	31084.7070	1626.4174	41698.0898	42401.2422	50421.0977	5108.7822	353.9598	42281.1016	14277.7207	8688.4814	13987.1816	29121.7266	10884.1680	20725.7812	28744.9219	24070.5215	41168.7734	26379.8477	43682.3164	76427.7578	
3	17954.5820	21579.6875	9821.9814	25458.4883	83448.2969	12490.5850	94877.8906	31847.1484	72812.4453	61000.9258	58897.8125	5021.4688	82350.4844	25118.0020	104311.2578	16389.2793	37878.1211	23250.0703	5936.0542	3541.9487	42721.1641	4392.3740	67320.0234	23438.1387	76903.4766	478.6517	2645.0537	48086.5703	3628.3564	1262.4231	3785.3340	11775.9277	24453.0195	35405.5469	23353.5898	44964.2734	65927.2812	14548.3965	30127.4219	51008.5312	
4	76640.6250	51360.3320	23652.0820	145915.1250	112892.3906	34100.1484	126166.2812	38632.7266	160870.7344	25197.7656	45809.1680	36024.0898	102315.6641	10498.2236	142448.6719	15079.0762	115740.1250	120467.2812	100922.8047	87433.5938	115437.2422	79245.8750	201273.0625	10008.1230	207256.4531	65663.4219	89212.0938	90984.6328	35607.6016	57369.3125	35280.7773	22312.7500	127638.2969	130941.5000	41742.2656	171230.6406	194999.4688	23602.5527	19909.1289	2422.3767	
5	13589.8906	30470.8262	58002.8164	1571.0215	48639.1602	41092.0469	53273.1680	48503.1367	17160.6719	93453.8750	69522.8516	62054.3477	53788.2656	103414.3516	54532.8047	82184.9531	8034.4893	1615.1357	13411.4707	15638.6172	11154.9473	14294.9131	5971.3481	83392.9688	9662.8535	38647.7852	21158.6387	26575.8223	50841.4805	47129.1484	48699.1953	77590.4297	898.0898	2589.9109	39195.6133	856.2975	5811.0835	54499.0312	67287.0625	120916.9766	
6	51428.1836	44059.4688	9631.3721	77853.6641	128572.7344	23573.3301	143793.3750	47024.9023	137094.9844	61919.5195	74381.1562	2676.1604	122883.1250	5243.5146	158445.1250	4898.7300	87309.1719	71170.8828	38423.3789	32051.8281	92314.9609	32756.3770	141087.1250	13257.1494	153218.1875	12789.5811	28203.2285	88218.6484	6521.0889	8285.2891	7803.2197	1960.2661	74219.5078	88893.1562	40603.9922	108685.6328	138360.3125	17952.3887	32240.1445	30659.6172	
7	2268.4336	4502.6675	31236.8652	23555.3477	12509.4824	14620.2305	16722.5273	10249.6484	12106.9492	32769.5078	17748.4980	47800.7188	13288.3662	66121.0859	20306.0605	50178.4492	2628.5308	9908.9668	26974.0098	23472.7656	2211.4160	16105.1836	27670.0938	42648.3086	27818.9727	40988.3438	32089.8633	1698.6978	34947.6094	45675.0859	31985.8203	52828.9766	12402.1162	7308.9854	7848.3652	21784.8203	24807.4961	22939.0664	23312.1543	60952.9219	
8	8360.9092	3129.1348	3448.3984	39463.3047	41627.4297	  5.6161	50465.4492	4875.4746	52154.6992	18998.6094	17801.1992	12784.3926	38633.2148	19082.9023	59327.2383	11038.4170	25307.8770	25674.8652	22579.3086	16537.8457	26408.1934	11255.7471	68868.8906	8325.9287	73347.3438	17023.8750	20516.1777	20717.0742	6718.2471	16901.3633	5389.3945	12947.5664	29139.9004	30974.1758	2328.4863	51434.7539	65446.9648	1182.8378	4686.6973	21851.3027	
9	2760.3018	 56.9472	14663.5771	32009.5508	20902.6836	4084.4324	27180.4375	2693.6147	28737.1172	19036.5645	11251.3301	29241.8086	19503.6660	39668.6328	33413.9258	27880.6953	11302.5967	16865.0879	25289.3867	20030.1875	11207.0010	12982.8330	47625.9062	21632.3613	49377.9922	29205.9004	26856.4609	6665.0127	19311.5312	31302.5625	17008.4922	30951.6992	20137.4609	17492.5801	948.9373	36394.2188	44225.3594	8614.3105	9115.1230	35745.7031	
10	55980.4844	33940.3320	15970.8203	120520.1875	84605.3750	21565.4219	96193.0625	23098.9531	127514.6328	13509.4941	28737.2559	30577.2227	75563.6250	10250.2617	110456.2812	11748.5283	88781.6250	95587.4297	83277.1172	70915.5078	88040.4375	62164.6875	166589.3125	5201.7266	171100.6562	55592.1797	74294.8047	66030.4062	27720.8750	49194.5430	26821.3887	19009.8359	102292.5781	103278.2422	26028.5762	140819.0000	160612.7188	13865.5430	9440.7793	 22.8966	
11	16242.8672	14300.6553	2402.1626	36451.2852	72083.9766	5101.2168	83323.3359	19884.2461	73291.0000	40492.9102	41718.5742	2442.6663	69334.6562	13783.3994	93614.4531	7031.7080	38330.1562	28996.3047	13827.6719	9253.7910	41807.8008	7782.2886	78045.3672	10701.2139	86243.9531	4191.2236	9572.9561	41098.3477	378.4686	3550.5894	211.1347	5199.9546	31423.6230	39732.2656	14038.7012	55466.5508	75620.3438	5253.3945	16054.3223	30934.8320	
12	79199.5938	51323.3633	31377.5391	156553.5625	100214.0703	37919.8164	111942.6172	35731.0234	155192.6250	17397.4863	36767.3633	50101.9844	89332.4141	20577.0117	127392.8359	24513.6094	115223.2031	126601.6562	114933.8906	100313.9766	113284.1953	89491.6953	204130.8594	15076.2490	207621.8281	81894.3750	104530.8906	85113.0156	47078.1562	73801.4062	45982.8945	34378.9961	134543.5625	133487.9688	41178.7188	177342.2656	197129.6719	27902.5234	19134.1016	2559.2654	
13	11088.0918	8620.7324	2158.4441	33995.4883	58544.5547	2131.4832	68751.9375	13288.6211	61897.6406	32454.8730	32049.7266	5506.4121	55963.2656	16079.4141	78266.2266	8423.9697	30535.8594	24613.1680	14433.8535	9574.7891	33188.9336	6803.9170	70234.6953	9831.9932	77017.0781	7305.0767	11311.4014	31289.6875	1781.6619	7132.4746	1154.0610	7783.7451	27295.2051	33178.2969	8461.0068	49972.3789	67540.8594	3056.8418	11425.0986	28322.2129	
14	25785.4648	13006.4795	37884.6914	80925.6953	12021.4678	22089.4609	15996.1992	6250.9883	43276.4883	5899.9038	382.3928	66730.8438	8259.0752	61423.9570	22125.1992	51108.0742	32750.8535	53519.1523	75072.7500	65714.9219	28840.2012	52378.5469	85763.1250	34991.2344	82525.6562	77031.4062	77258.3906	12112.6738	52500.7500	77713.8125	48780.8047	61007.9297	59276.3047	47643.0352	10782.4199	78643.0078	80163.2344	25011.2695	13036.3438	33795.8125	
15	44287.2344	48171.9297	111606.4766	71902.3828	7111.3418	76623.6250	4559.4316	52119.6367	10119.7549	72891.8203	43801.2812	145912.6719	10558.0889	167220.0781	2118.6511	143357.3125	24876.8613	50175.2891	98806.1016	95415.7812	20184.0449	81469.0391	40243.8164	123760.3516	32155.4316	133580.1562	112435.8828	17323.2695	122513.8125	142741.4531	116757.7422	151433.5938	53242.0547	34293.7070	54100.6836	50149.4062	36534.0664	91917.7734	80374.6719	137167.6250	
[2,*,*]:1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	:=
1	80647.8984	54529.7148	25964.2188	151604.2188	116593.6172	36835.5352	129994.4453	41169.8867	166196.4688	26546.5117	47957.2734	38627.4336	105718.6562	11774.8848	146537.5156	16820.5449	120509.3047	125586.5156	105630.5156	91825.4531	120107.6719	83454.0312	207739.5781	11539.0469	213711.7656	69296.9766	93587.1094	94835.4141	38354.9883	60696.0781	38045.2773	24330.3027	132920.4375	136159.6094	44560.1016	177304.9375	201336.9219	25904.9375	21796.4785	3010.4082	
2	14008.7871	24058.7695	22886.0391	9721.2656	76347.1250	20300.3223	86056.8750	38825.2383	54012.1562	76623.2500	66959.0234	17951.2285	77774.5078	48263.5156	92859.8594	35168.0781	25996.6641	10827.9014	193.4106	162.6515	31084.7070	1626.4174	41698.0898	42401.2422	50421.0977	5108.7822	353.9598	42281.1016	14277.7207	8688.4814	13987.1816	29121.7266	10884.1680	20725.7812	28744.9219	24070.5215	41168.7734	26379.8477	43682.3164	76427.7578	
3	17954.5820	21579.6875	9821.9814	25458.4883	83448.2969	12490.5850	94877.8906	31847.1484	72812.4453	61000.9258	58897.8125	5021.4688	82350.4844	25118.0020	104311.2578	16389.2793	37878.1211	23250.0703	5936.0542	3541.9487	42721.1641	4392.3740	67320.0234	23438.1387	76903.4766	478.6517	2645.0537	48086.5703	3628.3564	1262.4231	3785.3340	11775.9277	24453.0195	35405.5469	23353.5898	44964.2734	65927.2812	14548.3965	30127.4219	51008.5312	
4	76640.6250	51360.3320	23652.0820	145915.1250	112892.3906	34100.1484	126166.2812	38632.7266	160870.7344	25197.7656	45809.1680	36024.0898	102315.6641	10498.2236	142448.6719	15079.0762	115740.1250	120467.2812	100922.8047	87433.5938	115437.2422	79245.8750	201273.0625	10008.1230	207256.4531	65663.4219	89212.0938	90984.6328	35607.6016	57369.3125	35280.7773	22312.7500	127638.2969	130941.5000	41742.2656	171230.6406	194999.4688	23602.5527	19909.1289	2422.3767	
5	13589.8906	30470.8262	58002.8164	1571.0215	48639.1602	41092.0469	53273.1680	48503.1367	17160.6719	93453.8750	69522.8516	62054.3477	53788.2656	103414.3516	54532.8047	82184.9531	8034.4893	1615.1357	13411.4707	15638.6172	11154.9473	14294.9131	5971.3481	83392.9688	9662.8535	38647.7852	21158.6387	26575.8223	50841.4805	47129.1484	48699.1953	77590.4297	898.0898	2589.9109	39195.6133	856.2975	5811.0835	54499.0312	67287.0625	120916.9766	
6	51428.1836	44059.4688	9631.3721	77853.6641	128572.7344	23573.3301	143793.3750	47024.9023	137094.9844	61919.5195	74381.1562	2676.1604	122883.1250	5243.5146	158445.1250	4898.7300	87309.1719	71170.8828	38423.3789	32051.8281	92314.9609	32756.3770	141087.1250	13257.1494	153218.1875	12789.5811	28203.2285	88218.6484	6521.0889	8285.2891	7803.2197	1960.2661	74219.5078	88893.1562	40603.9922	108685.6328	138360.3125	17952.3887	32240.1445	30659.6172	
7	2268.4336	4502.6675	31236.8652	23555.3477	12509.4824	14620.2305	16722.5273	10249.6484	12106.9492	32769.5078	17748.4980	47800.7188	13288.3662	66121.0859	20306.0605	50178.4492	2628.5308	9908.9668	26974.0098	23472.7656	2211.4160	16105.1836	27670.0938	42648.3086	27818.9727	40988.3438	32089.8633	1698.6978	34947.6094	45675.0859	31985.8203	52828.9766	12402.1162	7308.9854	7848.3652	21784.8203	24807.4961	22939.0664	23312.1543	60952.9219	
8	8360.9092	3129.1348	3448.3984	39463.3047	41627.4297	  5.6161	50465.4492	4875.4746	52154.6992	18998.6094	17801.1992	12784.3926	38633.2148	19082.9023	59327.2383	11038.4170	25307.8770	25674.8652	22579.3086	16537.8457	26408.1934	11255.7471	68868.8906	8325.9287	73347.3438	17023.8750	20516.1777	20717.0742	6718.2471	16901.3633	5389.3945	12947.5664	29139.9004	30974.1758	2328.4863	51434.7539	65446.9648	1182.8378	4686.6973	21851.3027	
9	2760.3018	 56.9472	14663.5771	32009.5508	20902.6836	4084.4324	27180.4375	2693.6147	28737.1172	19036.5645	11251.3301	29241.8086	19503.6660	39668.6328	33413.9258	27880.6953	11302.5967	16865.0879	25289.3867	20030.1875	11207.0010	12982.8330	47625.9062	21632.3613	49377.9922	29205.9004	26856.4609	6665.0127	19311.5312	31302.5625	17008.4922	30951.6992	20137.4609	17492.5801	948.9373	36394.2188	44225.3594	8614.3105	9115.1230	35745.7031	
10	55980.4844	33940.3320	15970.8203	120520.1875	84605.3750	21565.4219	96193.0625	23098.9531	127514.6328	13509.4941	28737.2559	30577.2227	75563.6250	10250.2617	110456.2812	11748.5283	88781.6250	95587.4297	83277.1172	70915.5078	88040.4375	62164.6875	166589.3125	5201.7266	171100.6562	55592.1797	74294.8047	66030.4062	27720.8750	49194.5430	26821.3887	19009.8359	102292.5781	103278.2422	26028.5762	140819.0000	160612.7188	13865.5430	9440.7793	 22.8966	
11	16242.8672	14300.6553	2402.1626	36451.2852	72083.9766	5101.2168	83323.3359	19884.2461	73291.0000	40492.9102	41718.5742	2442.6663	69334.6562	13783.3994	93614.4531	7031.7080	38330.1562	28996.3047	13827.6719	9253.7910	41807.8008	7782.2886	78045.3672	10701.2139	86243.9531	4191.2236	9572.9561	41098.3477	378.4686	3550.5894	211.1347	5199.9546	31423.6230	39732.2656	14038.7012	55466.5508	75620.3438	5253.3945	16054.3223	30934.8320	
12	79199.5938	51323.3633	31377.5391	156553.5625	100214.0703	37919.8164	111942.6172	35731.0234	155192.6250	17397.4863	36767.3633	50101.9844	89332.4141	20577.0117	127392.8359	24513.6094	115223.2031	126601.6562	114933.8906	100313.9766	113284.1953	89491.6953	204130.8594	15076.2490	207621.8281	81894.3750	104530.8906	85113.0156	47078.1562	73801.4062	45982.8945	34378.9961	134543.5625	133487.9688	41178.7188	177342.2656	197129.6719	27902.5234	19134.1016	2559.2654	
13	11088.0918	8620.7324	2158.4441	33995.4883	58544.5547	2131.4832	68751.9375	13288.6211	61897.6406	32454.8730	32049.7266	5506.4121	55963.2656	16079.4141	78266.2266	8423.9697	30535.8594	24613.1680	14433.8535	9574.7891	33188.9336	6803.9170	70234.6953	9831.9932	77017.0781	7305.0767	11311.4014	31289.6875	1781.6619	7132.4746	1154.0610	7783.7451	27295.2051	33178.2969	8461.0068	49972.3789	67540.8594	3056.8418	11425.0986	28322.2129	
14	25785.4648	13006.4795	37884.6914	80925.6953	12021.4678	22089.4609	15996.1992	6250.9883	43276.4883	5899.9038	382.3928	66730.8438	8259.0752	61423.9570	22125.1992	51108.0742	32750.8535	53519.1523	75072.7500	65714.9219	28840.2012	52378.5469	85763.1250	34991.2344	82525.6562	77031.4062	77258.3906	12112.6738	52500.7500	77713.8125	48780.8047	61007.9297	59276.3047	47643.0352	10782.4199	78643.0078	80163.2344	25011.2695	13036.3438	33795.8125	
15	44287.2344	48171.9297	111606.4766	71902.3828	7111.3418	76623.6250	4559.4316	52119.6367	10119.7549	72891.8203	43801.2812	145912.6719	10558.0889	167220.0781	2118.6511	143357.3125	24876.8613	50175.2891	98806.1016	95415.7812	20184.0449	81469.0391	40243.8164	123760.3516	32155.4316	133580.1562	112435.8828	17323.2695	122513.8125	142741.4531	116757.7422	151433.5938	53242.0547	34293.7070	54100.6836	50149.4062	36534.0664	91917.7734	80374.6719	137167.6250	
[3,*,*]:1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	:=
1	80647.8984	54529.7148	25964.2188	151604.2188	116593.6172	36835.5352	129994.4453	41169.8867	166196.4688	26546.5117	47957.2734	38627.4336	105718.6562	11774.8848	146537.5156	16820.5449	120509.3047	125586.5156	105630.5156	91825.4531	120107.6719	83454.0312	207739.5781	11539.0469	213711.7656	69296.9766	93587.1094	94835.4141	38354.9883	60696.0781	38045.2773	24330.3027	132920.4375	136159.6094	44560.1016	177304.9375	201336.9219	25904.9375	21796.4785	3010.4082	
2	14008.7871	24058.7695	22886.0391	9721.2656	76347.1250	20300.3223	86056.8750	38825.2383	54012.1562	76623.2500	66959.0234	17951.2285	77774.5078	48263.5156	92859.8594	35168.0781	25996.6641	10827.9014	193.4106	162.6515	31084.7070	1626.4174	41698.0898	42401.2422	50421.0977	5108.7822	353.9598	42281.1016	14277.7207	8688.4814	13987.1816	29121.7266	10884.1680	20725.7812	28744.9219	24070.5215	41168.7734	26379.8477	43682.3164	76427.7578	
3	17954.5820	21579.6875	9821.9814	25458.4883	83448.2969	12490.5850	94877.8906	31847.1484	72812.4453	61000.9258	58897.8125	5021.4688	82350.4844	25118.0020	104311.2578	16389.2793	37878.1211	23250.0703	5936.0542	3541.9487	42721.1641	4392.3740	67320.0234	23438.1387	76903.4766	478.6517	2645.0537	48086.5703	3628.3564	1262.4231	3785.3340	11775.9277	24453.0195	35405.5469	23353.5898	44964.2734	65927.2812	14548.3965	30127.4219	51008.5312	
4	76640.6250	51360.3320	23652.0820	145915.1250	112892.3906	34100.1484	126166.2812	38632.7266	160870.7344	25197.7656	45809.1680	36024.0898	102315.6641	10498.2236	142448.6719	15079.0762	115740.1250	120467.2812	100922.8047	87433.5938	115437.2422	79245.8750	201273.0625	10008.1230	207256.4531	65663.4219	89212.0938	90984.6328	35607.6016	57369.3125	35280.7773	22312.7500	127638.2969	130941.5000	41742.2656	171230.6406	194999.4688	23602.5527	19909.1289	2422.3767	
5	13589.8906	30470.8262	58002.8164	1571.0215	48639.1602	41092.0469	53273.1680	48503.1367	17160.6719	93453.8750	69522.8516	62054.3477	53788.2656	103414.3516	54532.8047	82184.9531	8034.4893	1615.1357	13411.4707	15638.6172	11154.9473	14294.9131	5971.3481	83392.9688	9662.8535	38647.7852	21158.6387	26575.8223	50841.4805	47129.1484	48699.1953	77590.4297	898.0898	2589.9109	39195.6133	856.2975	5811.0835	54499.0312	67287.0625	120916.9766	
6	51428.1836	44059.4688	9631.3721	77853.6641	128572.7344	23573.3301	143793.3750	47024.9023	137094.9844	61919.5195	74381.1562	2676.1604	122883.1250	5243.5146	158445.1250	4898.7300	87309.1719	71170.8828	38423.3789	32051.8281	92314.9609	32756.3770	141087.1250	13257.1494	153218.1875	12789.5811	28203.2285	88218.6484	6521.0889	8285.2891	7803.2197	1960.2661	74219.5078	88893.1562	40603.9922	108685.6328	138360.3125	17952.3887	32240.1445	30659.6172	
7	2268.4336	4502.6675	31236.8652	23555.3477	12509.4824	14620.2305	16722.5273	10249.6484	12106.9492	32769.5078	17748.4980	47800.7188	13288.3662	66121.0859	20306.0605	50178.4492	2628.5308	9908.9668	26974.0098	23472.7656	2211.4160	16105.1836	27670.0938	42648.3086	27818.9727	40988.3438	32089.8633	1698.6978	34947.6094	45675.0859	31985.8203	52828.9766	12402.1162	7308.9854	7848.3652	21784.8203	24807.4961	22939.0664	23312.1543	60952.9219	
8	8360.9092	3129.1348	3448.3984	39463.3047	41627.4297	  5.6161	50465.4492	4875.4746	52154.6992	18998.6094	17801.1992	12784.3926	38633.2148	19082.9023	59327.2383	11038.4170	25307.8770	25674.8652	22579.3086	16537.8457	26408.1934	11255.7471	68868.8906	8325.9287	73347.3438	17023.8750	20516.1777	20717.0742	6718.2471	16901.3633	5389.3945	12947.5664	29139.9004	30974.1758	2328.4863	51434.7539	65446.9648	1182.8378	4686.6973	21851.3027	
9	2760.3018	 56.9472	14663.5771	32009.5508	20902.6836	4084.4324	27180.4375	2693.6147	28737.1172	19036.5645	11251.3301	29241.8086	19503.6660	39668.6328	33413.9258	27880.6953	11302.5967	16865.0879	25289.3867	20030.1875	11207.0010	12982.8330	47625.9062	21632.3613	49377.9922	29205.9004	26856.4609	6665.0127	19311.5312	31302.5625	17008.4922	30951.6992	20137.4609	17492.5801	948.9373	36394.2188	44225.3594	8614.3105	9115.1230	35745.7031	
10	55980.4844	33940.3320	15970.8203	120520.1875	84605.3750	21565.4219	96193.0625	23098.9531	127514.6328	13509.4941	28737.2559	30577.2227	75563.6250	10250.2617	110456.2812	11748.5283	88781.6250	95587.4297	83277.1172	70915.5078	88040.4375	62164.6875	166589.3125	5201.7266	171100.6562	55592.1797	74294.8047	66030.4062	27720.8750	49194.5430	26821.3887	19009.8359	102292.5781	103278.2422	26028.5762	140819.0000	160612.7188	13865.5430	9440.7793	 22.8966	
11	16242.8672	14300.6553	2402.1626	36451.2852	72083.9766	5101.2168	83323.3359	19884.2461	73291.0000	40492.9102	41718.5742	2442.6663	69334.6562	13783.3994	93614.4531	7031.7080	38330.1562	28996.3047	13827.6719	9253.7910	41807.8008	7782.2886	78045.3672	10701.2139	86243.9531	4191.2236	9572.9561	41098.3477	378.4686	3550.5894	211.1347	5199.9546	31423.6230	39732.2656	14038.7012	55466.5508	75620.3438	5253.3945	16054.3223	30934.8320	
12	79199.5938	51323.3633	31377.5391	156553.5625	100214.0703	37919.8164	111942.6172	35731.0234	155192.6250	17397.4863	36767.3633	50101.9844	89332.4141	20577.0117	127392.8359	24513.6094	115223.2031	126601.6562	114933.8906	100313.9766	113284.1953	89491.6953	204130.8594	15076.2490	207621.8281	81894.3750	104530.8906	85113.0156	47078.1562	73801.4062	45982.8945	34378.9961	134543.5625	133487.9688	41178.7188	177342.2656	197129.6719	27902.5234	19134.1016	2559.2654	
13	11088.0918	8620.7324	2158.4441	33995.4883	58544.5547	2131.4832	68751.9375	13288.6211	61897.6406	32454.8730	32049.7266	5506.4121	55963.2656	16079.4141	78266.2266	8423.9697	30535.8594	24613.1680	14433.8535	9574.7891	33188.9336	6803.9170	70234.6953	9831.9932	77017.0781	7305.0767	11311.4014	31289.6875	1781.6619	7132.4746	1154.0610	7783.7451	27295.2051	33178.2969	8461.0068	49972.3789	67540.8594	3056.8418	11425.0986	28322.2129	
