1	19545.7422	14546.7783	 30.0974	5747.0283	41745.6250	26668.1074	980.4191	8489.2812	81559.2109	15686.1211	26615.3262	18167.5859	10770.7832	61395.3438	9257.9561	20599.6621	14673.4570	20482.4473	11903.1553	67934.3906	62663.1719	16516.2070	37394.1172	57675.5508	5086.5122	54508.0078	19570.2578	27672.7988	32519.0684	34064.8125	564.2621	93048.3594	7391.8613	12577.3535	3675.4956	45231.9492	16193.2939	17260.4941	10907.1025	63790.7617	
2	13035.2383	13530.5117	1096.9827	10891.5361	54561.5273	36026.7812	1858.2388	14771.4785	82416.9766	20557.9492	23922.8652	22931.1133	6813.3970	70339.4297	4748.3604	29462.2012	18322.4453	25609.0996	17678.2188	79116.2266	75598.3281	16222.8145	39790.8086	61675.7734	6606.3813	66839.2188	27469.9492	32999.1367	40681.3359	24430.0469	1827.7546	94573.3984	4485.7402	8468.8027	1933.5685	53683.9102	22561.9336	26015.2070	8442.2422	67135.0625	
3	6382.7881	2051.4080	8077.3467	14766.7852	73673.6328	58097.8984	12592.0674	26777.8906	129991.1250	43946.3516	6569.4775	48017.2578	20379.8965	110322.9297	3600.9294	30861.1875	41998.1094	51751.3242	15338.8662	118393.7266	108993.9844	3513.8086	74441.6641	103229.8281	23313.2207	97827.8516	25331.0391	62776.4297	69527.3125	17440.8125	11528.6592	145231.4375	17483.9688	23409.3086	13046.7949	88108.1016	18162.0664	38440.2031	25971.9531	110533.4766	
4	17909.7871	1058.2053	21995.3750	19854.9883	82572.7969	74799.6562	30416.7031	38120.0938	183538.5781	68329.9375	2277.7153	74200.3672	47851.9375	144971.7031	17605.1406	28242.2129	68405.7734	78439.2656	13505.6123	149163.7812	131562.0781	296.9781	113270.8828	146458.2500	46008.4414	118926.0156	20658.8223	92701.2656	94501.1797	33101.7812	27801.9102	200814.2188	42904.6055	52428.4141	34979.0391	118073.0625	13484.9902	46658.1523	55153.1445	156485.2969	
5	145461.1406	126853.4141	57806.9922	52263.2148	15786.4434	9462.3350	50496.5430	29970.1973	41525.1914	15979.6953	160950.5938	14829.8516	75706.4375	2516.9082	112544.8672	55984.3242	19910.8770	12899.3262	70631.4688	447.6859	1397.8693	128479.8203	21704.6270	17789.0996	37105.8945	1886.6111	68006.6719	10323.0840	4349.0439	175216.6562	50814.0781	42431.2266	68859.1797	74867.2188	64357.3398	2151.7725	77196.3203	26313.3984	59311.8594	22443.2441	
6	119182.0625	133448.8125	57879.3711	76287.3906	65146.1758	38209.0273	46080.5039	52257.0234	2529.5867	20335.5684	164391.9062	17037.9492	43683.4219	12360.8945	91441.3984	101515.8281	17686.4414	15993.3320	103725.9375	22502.1055	38006.1914	139957.1719	2745.8066	646.4434	30413.9863	37630.3203	111879.4688	11045.9512	20580.5977	133127.4219	49355.2617	3993.6294	42793.8945	40778.1680	46064.8789	14658.3213	115282.7266	60969.9453	31283.3848	189.1347	
7	142206.9531	143828.9844	64350.8320	73395.2188	45557.8281	26573.9336	53143.6719	47145.0273	11246.0830	18912.1875	178309.0781	15933.7705	61812.8281	2445.8816	110178.2812	90101.2656	19043.0195	14113.4531	99135.5000	7492.0093	18771.3926	148647.7188	7415.5063	1988.4756	36284.8281	19657.2656	102489.5000	8872.8164	11948.8057	163208.1719	55500.5234	11334.6260	58519.3672	59309.6484	59073.3750	5614.3818	109259.0234	50280.6562	46208.0273	3096.0996	
8	22647.3320	36648.8281	9098.3584	28440.8984	69048.9375	42093.3828	5816.6040	26010.2031	49597.1367	18212.4570	50248.7812	18720.8672	297.0334	57883.3672	12034.8750	55363.4297	13755.8945	20919.9277	42423.8906	70904.4609	76027.2031	41711.4766	22295.8828	39831.9961	5622.6616	68713.5625	55376.8398	25000.0547	38097.6133	29435.4980	7426.5469	59733.1211	199.2964	342.7904	1369.0779	45994.4844	50301.9219	40747.9102	333.9220	42413.9453	
9	94691.3203	110773.6719	44095.0859	64043.4219	64321.5703	36210.3789	33684.0156	44080.2539	5012.8613	15793.2715	138192.7344	13107.7510	29117.0723	17319.4844	70548.0078	90819.8672	12421.8945	12739.0352	89401.8906	28709.4844	43037.7852	117280.4219	1059.6451	2850.4419	20872.4062	41274.7539	99093.0938	9398.1182	20500.5801	106358.5469	36805.6055	8181.1187	28718.5586	26663.6523	32025.6621	17032.0332	100532.6250	54657.5664	19342.5293	2689.0552	
10	56516.5586	66351.1328	18291.9180	34096.8672	48384.4180	24123.7891	11806.7588	22285.0215	21249.1895	6094.1421	88076.4688	5189.5654	11274.4170	23856.8398	37610.8320	57462.5586	3299.2200	5830.3584	52882.6797	34005.4219	41848.8359	71420.5234	3576.1531	12141.6338	5027.2139	37733.8320	62295.9766	6204.0859	15695.4238	68549.0000	13771.7637	27455.1387	10047.9492	10276.8496	11139.2285	17931.0234	61746.3828	32730.6035	5258.6743	14037.9463	
11	70363.9062	88203.3203	31764.3633	53241.8203	66342.5547	37088.8633	22985.5039	37950.6953	11682.4355	13998.5664	111619.8047	12034.5840	16204.5889	26345.3477	50287.3789	81580.0547	9864.7852	12430.8174	76131.0000	39045.4336	51885.9141	94660.5625	2761.5171	8987.0283	13463.6777	48543.6602	87476.9297	10951.7129	23697.1914	79578.0391	25902.9219	16795.7871	16309.8955	14288.4824	19582.4570	23073.4082	86725.3750	50541.1094	9396.0361	9214.2383	
12	94449.6172	67571.1797	26811.0977	15867.8887	1877.2855	636.4938	25341.0000	6002.7764	73426.8828	9843.7559	92813.6250	11338.8770	55638.1133	21491.9121	69769.1406	15215.5410	14396.9219	10991.3027	24520.3145	18005.2285	9592.2783	67188.1484	33369.2461	39912.4297	21107.7246	6440.7383	21898.2305	14015.7490	6188.6611	124136.0859	24002.9941	79012.2891	47758.5234	56948.7070	40168.7812	12588.3691	27808.0938	2636.1414	45165.1797	47517.9297	
13	88477.3594	57195.2656	25067.8672	11098.6562	2118.1399	3608.6587	25570.8555	4957.9023	92370.1406	15079.5752	80050.7344	17475.2461	59024.9023	33706.7539	65880.9688	7867.4248	20213.2422	17534.8457	16371.3926	29066.2168	17043.4590	55930.8047	45203.5156	54681.9609	24142.2695	12884.3730	13095.9199	22334.0840	13026.1191	119103.2969	23571.2832	99284.2812	50483.1094	61086.9023	41522.4336	22155.2891	18401.9297	924.9931	50033.8633	63457.1094	
14	34419.0664	7042.8643	21221.0742	11204.5977	56228.5977	55088.7031	29515.0703	26044.4922	177650.8281	57571.9766	12475.7324	63431.1992	56405.5820	123660.4531	29290.5137	12361.8574	60097.6406	66786.8594	4419.7534	123394.0703	103026.1406	4978.0913	106014.1562	134995.6719	42984.9219	91947.8203	7221.0410	80146.4062	76301.0156	56016.2852	26256.2031	193147.4844	49395.9961	61102.2578	39357.9922	98522.0781	3472.0925	29492.7598	60128.0547	146106.1562	
15	52727.3594	74385.7734	26634.3125	51116.3125	77390.6875	45706.0195	19004.0488	39873.8867	20825.7852	18560.5488	94015.7188	17093.1113	8357.3262	40935.7070	36633.0977	82320.7969	13295.9736	18232.3965	72423.9922	55640.7617	68150.8438	81133.2266	8845.7715	19151.6602	12260.9951	63340.6289	85984.2422	18251.7168	33525.0586	58670.3594	21941.8770	27712.4766	9320.1191	6779.0229	13094.2363	35183.8164	82881.8125	55107.2969	4468.1719	19375.4277	
[2,*,*]:1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	:=
1	19545.7422	14546.7783	 30.0974	5747.0283	41745.6250	26668.1074	980.4191	8489.2812	81559.2109	15686.1211	26615.3262	18167.5859	10770.7832	61395.3438	9257.9561	20599.6621	14673.4570	20482.4473	11903.1553	67934.3906	62663.1719	16516.2070	37394.1172	57675.5508	5086.5122	54508.0078	19570.2578	27672.7988	32519.0684	34064.8125	564.2621	93048.3594	7391.8613	12577.3535	3675.4956	45231.9492	16193.2939	17260.4941	10907.1025	63790.7617	
2	13035.2383	13530.5117	1096.9827	10891.5361	54561.5273	36026.7812	1858.2388	14771.4785	82416.9766	20557.9492	23922.8652	22931.1133	6813.3970	70339.4297	4748.3604	29462.2012	18322.4453	25609.0996	17678.2188	79116.2266	75598.3281	16222.8145	39790.8086	61675.7734	6606.3813	66839.2188	27469.9492	32999.1367	40681.3359	24430.0469	1827.7546	94573.3984	4485.7402	8468.8027	1933.5685	53683.9102	22561.9336	26015.2070	8442.2422	67135.0625	
3	6382.7881	2051.4080	8077.3467	14766.7852	73673.6328	58097.8984	12592.0674	26777.8906	129991.1250	43946.3516	6569.4775	48017.2578	20379.8965	110322.9297	3600.9294	30861.1875	41998.1094	51751.3242	15338.8662	118393.7266	108993.9844	3513.8086	74441.6641	103229.8281	23313.2207	97827.8516	25331.0391	62776.4297	69527.3125	17440.8125	11528.6592	145231.4375	17483.9688	23409.3086	13046.7949	88108.1016	18162.0664	38440.2031	25971.9531	110533.4766	
4	17909.7871	1058.2053	21995.3750	19854.9883	82572.7969	74799.6562	30416.7031	38120.0938	183538.5781	68329.9375	2277.7153	74200.3672	47851.9375	144971.7031	17605.1406	28242.2129	68405.7734	78439.2656	13505.6123	149163.7812	131562.0781	296.9781	113270.8828	146458.2500	46008.4414	118926.0156	20658.8223	92701.2656	94501.1797	33101.7812	27801.9102	200814.2188	42904.6055	52428.4141	34979.0391	118073.0625	13484.9902	46658.1523	55153.1445	156485.2969	
5	145461.1406	126853.4141	57806.9922	52263.2148	15786.4434	9462.3350	50496.5430	29970.1973	41525.1914	15979.6953	160950.5938	14829.8516	75706.4375	2516.9082	112544.8672	55984.3242	19910.8770	12899.3262	70631.4688	447.6859	1397.8693	128479.8203	21704.6270	17789.0996	37105.8945	1886.6111	68006.6719	10323.0840	4349.0439	175216.6562	50814.0781	42431.2266	68859.1797	74867.2188	64357.3398	2151.7725	77196.3203	26313.3984	59311.8594	22443.2441	
6	119182.0625	133448.8125	57879.3711	76287.3906	65146.1758	38209.0273	46080.5039	52257.0234	2529.5867	20335.5684	164391.9062	17037.9492	43683.4219	12360.8945	91441.3984	101515.8281	17686.4414	15993.3320	103725.9375	22502.1055	38006.1914	139957.1719	2745.8066	646.4434	30413.9863	37630.3203	111879.4688	11045.9512	20580.5977	133127.4219	49355.2617	3993.6294	42793.8945	40778.1680	46064.8789	14658.3213	115282.7266	60969.9453	31283.3848	189.1347	
7	142206.9531	143828.9844	64350.8320	73395.2188	45557.8281	26573.9336	53143.6719	47145.0273	11246.0830	18912.1875	178309.0781	15933.7705	61812.8281	2445.8816	110178.2812	90101.2656	19043.0195	14113.4531	99135.5000	7492.0093	18771.3926	148647.7188	7415.5063	1988.4756	36284.8281	19657.2656	102489.5000	8872.8164	11948.8057	163208.1719	55500.5234	11334.6260	58519.3672	59309.6484	59073.3750	5614.3818	109259.0234	50280.6562	46208.0273	3096.0996	
8	22647.3320	36648.8281	9098.3584	28440.8984	69048.9375	42093.3828	5816.6040	26010.2031	49597.1367	18212.4570	50248.7812	18720.8672	297.0334	57883.3672	12034.8750	55363.4297	13755.8945	20919.9277	42423.8906	70904.4609	76027.2031	41711.4766	22295.8828	39831.9961	5622.6616	68713.5625	55376.8398	25000.0547	38097.6133	29435.4980	7426.5469	59733.1211	199.2964	342.7904	1369.0779	45994.4844	50301.9219	40747.9102	333.9220	42413.9453	
9	94691.3203	110773.6719	44095.0859	64043.4219	64321.5703	36210.3789	33684.0156	44080.2539	5012.8613	15793.2715	138192.7344	13107.7510	29117.0723	17319.4844	70548.0078	90819.8672	12421.8945	12739.0352	89401.8906	28709.4844	43037.7852	117280.4219	1059.6451	2850.4419	20872.4062	41274.7539	99093.0938	9398.1182	20500.5801	106358.5469	36805.6055	8181.1187	28718.5586	26663.6523	32025.6621	17032.0332	100532.6250	54657.5664	19342.5293	2689.0552	
10	56516.5586	66351.1328	18291.9180	34096.8672	48384.4180	24123.7891	11806.7588	22285.0215	21249.1895	6094.1421	88076.4688	5189.5654	11274.4170	23856.8398	37610.8320	57462.5586	3299.2200	5830.3584	52882.6797	34005.4219	41848.8359	71420.5234	3576.1531	12141.6338	5027.2139	37733.8320	62295.9766	6204.0859	15695.4238	68549.0000	13771.7637	27455.1387	10047.9492	10276.8496	11139.2285	17931.0234	61746.3828	32730.6035	5258.6743	14037.9463	
11	70363.9062	88203.3203	31764.3633	53241.8203	66342.5547	37088.8633	22985.5039	37950.6953	11682.4355	13998.5664	111619.8047	12034.5840	16204.5889	26345.3477	50287.3789	81580.0547	9864.7852	12430.8174	76131.0000	39045.4336	51885.9141	94660.5625	2761.5171	8987.0283	13463.6777	48543.6602	87476.9297	10951.7129	23697.1914	79578.0391	25902.9219	16795.7871	16309.8955	14288.4824	19582.4570	23073.4082	86725.3750	50541.1094	9396.0361	9214.2383	
12	94449.6172	67571.1797	26811.0977	15867.8887	1877.2855	636.4938	25341.0000	6002.7764	73426.8828	9843.7559	92813.6250	11338.8770	55638.1133	21491.9121	69769.1406	15215.5410	14396.9219	10991.3027	24520.3145	18005.2285	9592.2783	67188.1484	33369.2461	39912.4297	21107.7246	6440.7383	21898.2305	14015.7490	6188.6611	124136.0859	24002.9941	79012.2891	47758.5234	56948.7070	40168.7812	12588.3691	27808.0938	2636.1414	45165.1797	47517.9297	
13	88477.3594	57195.2656	25067.8672	11098.6562	2118.1399	3608.6587	25570.8555	4957.9023	92370.1406	15079.5752	80050.7344	17475.2461	59024.9023	33706.7539	65880.9688	7867.4248	20213.2422	17534.8457	16371.3926	29066.2168	17043.4590	55930.8047	45203.5156	54681.9609	24142.2695	12884.3730	13095.9199	22334.0840	13026.1191	119103.2969	23571.2832	99284.2812	50483.1094	61086.9023	41522.4336	22155.2891	18401.9297	924.9931	50033.8633	63457.1094	
14	34419.0664	7042.8643	21221.0742	11204.5977	56228.5977	55088.7031	29515.0703	26044.4922	177650.8281	57571.9766	12475.7324	63431.1992	56405.5820	123660.4531	29290.5137	12361.8574	60097.6406	66786.8594	4419.7534	123394.0703	103026.1406	4978.0913	106014.1562	134995.6719	42984.9219	91947.8203	7221.0410	80146.4062	76301.0156	56016.2852	26256.2031	193147.4844	49395.9961	61102.2578	39357.9922	98522.0781	3472.0925	29492.7598	60128.0547	146106.1562	
15	52727.3594	74385.7734	26634.3125	51116.3125	77390.6875	45706.0195	19004.0488	39873.8867	20825.7852	18560.5488	94015.7188	17093.1113	8357.3262	40935.7070	36633.0977	82320.7969	13295.9736	18232.3965	72423.9922	55640.7617	68150.8438	81133.2266	8845.7715	19151.6602	12260.9951	63340.6289	85984.2422	18251.7168	33525.0586	58670.3594	21941.8770	27712.4766	9320.1191	6779.0229	13094.2363	35183.8164	82881.8125	55107.2969	4468.1719	19375.4277	
[3,*,*]:1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	:=
1	19545.7422	14546.7783	 30.0974	5747.0283	41745.6250	26668.1074	980.4191	8489.2812	81559.2109	15686.1211	26615.3262	18167.5859	10770.7832	61395.3438	9257.9561	20599.6621	14673.4570	20482.4473	11903.1553	67934.3906	62663.1719	16516.2070	37394.1172	57675.5508	5086.5122	54508.0078	19570.2578	27672.7988	32519.0684	34064.8125	564.2621	93048.3594	7391.8613	12577.3535	3675.4956	45231.9492	16193.2939	17260.4941	10907.1025	63790.7617	
2	13035.2383	13530.5117	1096.9827	10891.5361	54561.5273	36026.7812	1858.2388	14771.4785	82416.9766	20557.9492	23922.8652	22931.1133	6813.3970	70339.4297	4748.3604	29462.2012	18322.4453	25609.0996	17678.2188	79116.2266	75598.3281	16222.8145	39790.8086	61675.7734	6606.3813	66839.2188	27469.9492	32999.1367	40681.3359	24430.0469	1827.7546	94573.3984	4485.7402	8468.8027	1933.5685	53683.9102	22561.9336	26015.2070	8442.2422	67135.0625	
3	6382.7881	2051.4080	8077.3467	14766.7852	73673.6328	58097.8984	12592.0674	26777.8906	129991.1250	43946.3516	6569.4775	48017.2578	20379.8965	110322.9297	3600.9294	30861.1875	41998.1094	51751.3242	15338.8662	118393.7266	108993.9844	3513.8086	74441.6641	103229.8281	23313.2207	97827.8516	25331.0391	62776.4297	69527.3125	17440.8125	11528.6592	145231.4375	17483.9688	23409.3086	13046.7949	88108.1016	18162.0664	38440.2031	25971.9531	110533.4766	
4	17909.7871	1058.2053	21995.3750	19854.9883	82572.7969	74799.6562	30416.7031	38120.0938	183538.5781	68329.9375	2277.7153	74200.3672	47851.9375	144971.7031	17605.1406	28242.2129	68405.7734	78439.2656	13505.6123	149163.7812	131562.0781	296.9781	113270.8828	146458.2500	46008.4414	118926.0156	20658.8223	92701.2656	94501.1797	33101.7812	27801.9102	200814.2188	42904.6055	52428.4141	34979.0391	118073.0625	13484.9902	46658.1523	55153.1445	156485.2969	
5	145461.1406	126853.4141	57806.9922	52263.2148	15786.4434	9462.3350	50496.5430	29970.1973	41525.1914	15979.6953	160950.5938	14829.8516	75706.4375	2516.9082	112544.8672	55984.3242	19910.8770	12899.3262	70631.4688	447.6859	1397.8693	128479.8203	21704.6270	17789.0996	37105.8945	1886.6111	68006.6719	10323.0840	4349.0439	175216.6562	50814.0781	42431.2266	68859.1797	74867.2188	64357.3398	2151.7725	77196.3203	26313.3984	59311.8594	22443.2441	
6	119182.0625	133448.8125	57879.3711	76287.3906	65146.1758	38209.0273	46080.5039	52257.0234	2529.5867	20335.5684	164391.9062	17037.9492	43683.4219	12360.8945	91441.3984	101515.8281	17686.4414	15993.3320	103725.9375	22502.1055	38006.1914	139957.1719	2745.8066	646.4434	30413.9863	37630.3203	111879.4688	11045.9512	20580.5977	133127.4219	49355.2617	3993.6294	42793.8945	40778.1680	46064.8789	14658.3213	115282.7266	60969.9453	31283.3848	189.1347	
7	142206.9531	143828.9844	64350.8320	73395.2188	45557.8281	26573.9336	53143.6719	47145.0273	11246.0830	18912.1875	178309.0781	15933.7705	61812.8281	2445.8816	110178.2812	90101.2656	19043.0195	14113.4531	99135.5000	7492.0093	18771.3926	148647.7188	7415.5063	1988.4756	36284.8281	19657.2656	102489.5000	8872.8164	11948.8057	163208.1719	55500.5234	11334.6260	58519.3672	59309.6484	59073.3750	5614.3818	109259.0234	50280.6562	46208.0273	3096.0996	
8	22647.3320	36648.8281	9098.3584	28440.8984	69048.9375	42093.3828	5816.6040	26010.2031	49597.1367	18212.4570	50248.7812	18720.8672	297.0334	57883.3672	12034.8750	55363.4297	13755.8945	20919.9277	42423.8906	70904.4609	76027.2031	41711.4766	22295.8828	39831.9961	5622.6616	68713.5625	55376.8398	25000.0547	38097.6133	29435.4980	7426.5469	59733.1211	199.2964	342.7904	1369.0779	45994.4844	50301.9219	40747.9102	333.9220	42413.9453	
9	94691.3203	110773.6719	44095.0859	64043.4219	64321.5703	36210.3789	33684.0156	44080.2539	5012.8613	15793.2715	138192.7344	13107.7510	29117.0723	17319.4844	70548.0078	90819.8672	12421.8945	12739.0352	89401.8906	28709.4844	43037.7852	117280.4219	1059.6451	2850.4419	20872.4062	41274.7539	99093.0938	9398.1182	20500.5801	106358.5469	36805.6055	8181.1187	28718.5586	26663.6523	32025.6621	17032.0332	100532.6250	54657.5664	19342.5293	2689.0552	
10	56516.5586	66351.1328	18291.9180	34096.8672	48384.4180	24123.7891	11806.7588	22285.0215	21249.1895	6094.1421	88076.4688	5189.5654	11274.4170	23856.8398	37610.8320	57462.5586	3299.2200	5830.3584	52882.6797	34005.4219	41848.8359	71420.5234	3576.1531	12141.6338	5027.2139	37733.8320	62295.9766	6204.0859	15695.4238	68549.0000	13771.7637	27455.1387	10047.9492	10276.8496	11139.2285	17931.0234	61746.3828	32730.6035	5258.6743	14037.9463	
11	70363.9062	88203.3203	31764.3633	53241.8203	66342.5547	37088.8633	22985.5039	37950.6953	11682.4355	13998.5664	111619.8047	12034.5840	16204.5889	26345.3477	50287.3789	81580.0547	9864.7852	12430.8174	76131.0000	39045.4336	51885.9141	94660.5625	2761.5171	8987.0283	13463.6777	48543.6602	87476.9297	10951.7129	23697.1914	79578.0391	25902.9219	16795.7871	16309.8955	14288.4824	19582.4570	23073.4082	86725.3750	50541.1094	9396.0361	9214.2383	
12	94449.6172	67571.1797	26811.0977	15867.8887	1877.2855	636.4938	25341.0000	6002.7764	73426.8828	9843.7559	92813.6250	11338.8770	55638.1133	21491.9121	69769.1406	15215.5410	14396.9219	10991.3027	24520.3145	18005.2285	9592.2783	67188.1484	33369.2461	39912.4297	21107.7246	6440.7383	21898.2305	14015.7490	6188.6611	124136.0859	24002.9941	79012.2891	47758.5234	56948.7070	40168.7812	12588.3691	27808.0938	2636.1414	45165.1797	47517.9297	
13	88477.3594	57195.2656	25067.8672	11098.6562	2118.1399	3608.6587	25570.8555	4957.9023	92370.1406	15079.5752	80050.7344	17475.2461	59024.9023	33706.7539	65880.9688	7867.4248	20213.2422	17534.8457	16371.3926	29066.2168	17043.4590	55930.8047	45203.5156	54681.9609	24142.2695	12884.3730	13095.9199	22334.0840	13026.1191	119103.2969	23571.2832	99284.2812	50483.1094	61086.9023	41522.4336	22155.2891	18401.9297	924.9931	50033.8633	63457.1094	
